fpr,tpr
0.006076388888888889,0.040755208333333334
0.006076388888888889,0.04140625
0.006163194444444444,0.04140625
0.006163194444444444,0.04205729166666667
0.00625,0.04205729166666667
0.00625,0.04244791666666667
0.006336805555555556,0.04244791666666667
0.006336805555555556,0.04283854166666667
0.006423611111111111,0.04283854166666667
0.006423611111111111,0.04348958333333333
0.006510416666666667,0.04348958333333333
0.006510416666666667,0.043619791666666664
0.006597222222222222,0.043619791666666664
0.006597222222222222,0.045703125
0.0066840277777777775,0.045703125
0.0066840277777777775,0.04674479166666667
0.0067708333333333336,0.04674479166666667
0.0067708333333333336,0.04700520833333333
0.006857638888888889,0.04700520833333333
0.006857638888888889,0.04765625
0.006944444444444444,0.04765625
0.006944444444444444,0.04895833333333333
0.00703125,0.04895833333333333
0.00703125,0.04934895833333333
0.007118055555555555,0.04934895833333333
0.007118055555555555,0.051041666666666666
0.0072048611111111115,0.051041666666666666
0.0072048611111111115,0.051432291666666664
0.007291666666666667,0.051432291666666664
0.007291666666666667,0.0515625
0.007378472222222222,0.0515625
0.007378472222222222,0.05169270833333333
0.007465277777777778,0.05169270833333333
0.007465277777777778,0.053125
0.007552083333333333,0.053125
0.007552083333333333,0.05416666666666667
0.007638888888888889,0.05416666666666667
0.007638888888888889,0.054427083333333334
0.007725694444444445,0.054427083333333334
0.007725694444444445,0.054947916666666666
0.0078125,0.054947916666666666
0.0078125,0.05559895833333333
0.00798611111111111,0.05559895833333333
0.00798611111111111,0.05572916666666667
0.008072916666666667,0.05572916666666667
0.008072916666666667,0.055989583333333336
0.008246527777777778,0.055989583333333336
0.008246527777777778,0.05625
0.008333333333333333,0.05625
0.008333333333333333,0.05651041666666667
0.008420138888888888,0.05651041666666667
0.008420138888888888,0.056640625
0.008506944444444444,0.056640625
0.008506944444444444,0.057291666666666664
0.00859375,0.057291666666666664
0.00859375,0.058203125
0.008854166666666666,0.058203125
0.008854166666666666,0.059244791666666664
0.009027777777777777,0.059244791666666664
0.009027777777777777,0.05950520833333333
0.009114583333333334,0.05950520833333333
0.009114583333333334,0.06002604166666667
0.00920138888888889,0.06002604166666667
0.00920138888888889,0.06041666666666667
0.009288194444444444,0.06041666666666667
0.009288194444444444,0.06171875
0.009548611111111112,0.06171875
0.009548611111111112,0.061848958333333336
0.009635416666666667,0.061848958333333336
0.009635416666666667,0.062890625
0.009809027777777778,0.062890625
0.009809027777777778,0.06380208333333333
0.009982638888888888,0.06380208333333333
0.009982638888888888,0.06432291666666666
0.010069444444444445,0.06432291666666666
0.010069444444444445,0.06484375
0.01015625,0.06484375
0.01015625,0.06705729166666667
0.01032986111111111,0.06705729166666667
0.01032986111111111,0.0671875
0.010416666666666666,0.0671875
0.010416666666666666,0.06744791666666666
0.010590277777777778,0.06744791666666666
0.010590277777777778,0.06966145833333333
0.010677083333333334,0.06966145833333333
0.010677083333333334,0.0703125
0.010763888888888889,0.0703125
0.010763888888888889,0.07161458333333333
0.010850694444444444,0.07161458333333333
0.010850694444444444,0.072265625
0.0109375,0.072265625
0.0109375,0.073046875
0.011024305555555556,0.073046875
0.011024305555555556,0.07395833333333333
0.011111111111111112,0.07395833333333333
0.011111111111111112,0.07408854166666666
0.011197916666666667,0.07408854166666666
0.011197916666666667,0.07552083333333333
0.011284722222222222,0.07552083333333333
0.011284722222222222,0.07565104166666667
0.011371527777777777,0.07565104166666667
0.011371527777777777,0.07591145833333333
0.011458333333333333,0.07591145833333333
0.011458333333333333,0.07747395833333333
0.01154513888888889,0.07747395833333333
0.01154513888888889,0.07825520833333334
0.011631944444444445,0.07825520833333334
0.011631944444444445,0.07890625
0.01171875,0.07890625
0.01171875,0.07903645833333334
0.01189236111111111,0.07903645833333334
0.01189236111111111,0.07955729166666667
0.011979166666666667,0.07955729166666667
0.011979166666666667,0.07994791666666666
0.012065972222222223,0.07994791666666666
0.012065972222222223,0.080859375
0.012152777777777778,0.080859375
0.012152777777777778,0.08111979166666666
0.012239583333333333,0.08111979166666666
0.012239583333333333,0.08138020833333333
0.012326388888888888,0.08138020833333333
0.012326388888888888,0.08151041666666667
0.0125,0.08151041666666667
0.0125,0.08229166666666667
0.012586805555555556,0.08229166666666667
0.012586805555555556,0.08307291666666666
0.012673611111111111,0.08307291666666666
0.012673611111111111,0.08333333333333333
0.012847222222222222,0.08333333333333333
0.012847222222222222,0.083984375
0.012934027777777777,0.083984375
0.012934027777777777,0.08424479166666667
0.013020833333333334,0.08424479166666667
0.013020833333333334,0.085546875
0.01310763888888889,0.085546875
0.01310763888888889,0.08619791666666667
0.013194444444444444,0.08619791666666667
0.013194444444444444,0.08841145833333333
0.01328125,0.08841145833333333
0.01328125,0.08880208333333334
0.013454861111111112,0.08880208333333334
0.013454861111111112,0.0890625
0.013541666666666667,0.0890625
0.013541666666666667,0.08958333333333333
0.013628472222222222,0.08958333333333333
0.013628472222222222,0.090234375
0.013715277777777778,0.090234375
0.013715277777777778,0.09114583333333333
0.013802083333333333,0.09114583333333333
0.013802083333333333,0.09140625
0.013888888888888888,0.09140625
0.013888888888888888,0.09322916666666667
0.013975694444444445,0.09322916666666667
0.013975694444444445,0.09440104166666667
0.0140625,0.09440104166666667
0.0140625,0.09505208333333333
0.01423611111111111,0.09505208333333333
0.01423611111111111,0.09518229166666667
0.014322916666666666,0.09518229166666667
0.014322916666666666,0.095703125
0.014409722222222223,0.095703125
0.014409722222222223,0.09596354166666667
0.014496527777777778,0.09596354166666667
0.014496527777777778,0.096484375
0.014583333333333334,0.096484375
0.014583333333333334,0.09674479166666666
0.014670138888888889,0.09674479166666666
0.014670138888888889,0.09713541666666667
0.014930555555555556,0.09713541666666667
0.014930555555555556,0.097265625
0.015017361111111112,0.097265625
0.015017361111111112,0.09739583333333333
0.015104166666666667,0.09739583333333333
0.015104166666666667,0.09765625
0.015277777777777777,0.09765625
0.015277777777777777,0.0984375
0.01545138888888889,0.0984375
0.01545138888888889,0.10065104166666666
0.015538194444444445,0.10065104166666666
0.015538194444444445,0.10078125
0.015625,0.10078125
0.015625,0.10091145833333333
0.015711805555555555,0.10091145833333333
0.015711805555555555,0.101171875
0.01579861111111111,0.101171875
0.01579861111111111,0.10260416666666666
0.015885416666666666,0.10260416666666666
0.015885416666666666,0.10325520833333333
0.01597222222222222,0.10325520833333333
0.01597222222222222,0.10364583333333334
0.016145833333333335,0.10364583333333334
0.016145833333333335,0.10377604166666667
0.01623263888888889,0.10377604166666667
0.01623263888888889,0.104296875
0.016319444444444445,0.104296875
0.016319444444444445,0.10494791666666667
0.01640625,0.10494791666666667
0.01640625,0.10520833333333333
0.016493055555555556,0.10520833333333333
0.016493055555555556,0.10546875
0.01657986111111111,0.10546875
0.01657986111111111,0.10611979166666667
0.016666666666666666,0.10611979166666667
0.016666666666666666,0.10677083333333333
0.01675347222222222,0.10677083333333333
0.01675347222222222,0.10690104166666667
0.016840277777777777,0.10690104166666667
0.016840277777777777,0.10716145833333333
0.016927083333333332,0.10716145833333333
0.016927083333333332,0.10755208333333334
0.017013888888888887,0.10755208333333334
0.017013888888888887,0.10794270833333333
0.017100694444444446,0.10794270833333333
0.017100694444444446,0.10833333333333334
0.0171875,0.10833333333333334
0.0171875,0.108984375
0.017274305555555557,0.108984375
0.017274305555555557,0.10924479166666666
0.017447916666666667,0.10924479166666666
0.017447916666666667,0.110546875
0.017447916666666667,0.11080729166666667
0.017621527777777778,0.11080729166666667
0.017621527777777778,0.1109375
0.017708333333333333,0.1109375
0.017708333333333333,0.11145833333333334
0.017795138888888888,0.11145833333333334
0.017795138888888888,0.11158854166666667
0.01796875,0.11158854166666667
0.01796875,0.113671875
0.018055555555555554,0.113671875
0.018055555555555554,0.11393229166666667
0.018142361111111113,0.11393229166666667
0.018142361111111113,0.11471354166666667
0.018229166666666668,0.11471354166666667
0.018229166666666668,0.11705729166666666
0.01840277777777778,0.11705729166666666
0.01840277777777778,0.11783854166666667
0.018489583333333334,0.11783854166666667
0.018489583333333334,0.11822916666666666
0.01857638888888889,0.11822916666666666
0.01857638888888889,0.118359375
0.01875,0.118359375
0.01875,0.11927083333333334
0.01892361111111111,0.11927083333333334
0.01892361111111111,0.11953125
0.019010416666666665,0.11953125
0.019010416666666665,0.12005208333333334
0.019097222222222224,0.12005208333333334
0.019097222222222224,0.12057291666666667
0.01918402777777778,0.12057291666666667
0.01918402777777778,0.12096354166666666
0.019270833333333334,0.12096354166666666
0.019270833333333334,0.121875
0.01935763888888889,0.121875
0.01935763888888889,0.122265625
0.019444444444444445,0.122265625
0.019444444444444445,0.12239583333333333
0.01953125,0.12239583333333333
0.01953125,0.12252604166666667
0.019618055555555555,0.12252604166666667
0.019618055555555555,0.12317708333333334
0.01970486111111111,0.12317708333333334
0.01970486111111111,0.12526041666666668
0.019791666666666666,0.12526041666666668
0.019791666666666666,0.125390625
0.01987847222222222,0.125390625
0.01987847222222222,0.12552083333333333
0.019965277777777776,0.12552083333333333
0.019965277777777776,0.12591145833333334
0.02013888888888889,0.12591145833333334
0.02013888888888889,0.12604166666666666
0.0203125,0.12604166666666666
0.0203125,0.12721354166666668
0.02048611111111111,0.12721354166666668
0.02048611111111111,0.12734375
0.020572916666666666,0.12734375
0.020572916666666666,0.12786458333333334
0.02065972222222222,0.12786458333333334
0.02065972222222222,0.12955729166666666
0.020746527777777777,0.12955729166666666
0.020746527777777777,0.130078125
0.020833333333333332,0.130078125
0.020833333333333332,0.13072916666666667
0.020920138888888887,0.13072916666666667
0.020920138888888887,0.13138020833333333
0.021006944444444446,0.13138020833333333
0.021006944444444446,0.131640625
0.02109375,0.131640625
0.02109375,0.13203125
0.021180555555555557,0.13203125
0.021180555555555557,0.13216145833333334
0.021267361111111112,0.13216145833333334
0.021267361111111112,0.133203125
0.021354166666666667,0.133203125
0.021354166666666667,0.13359375
0.021701388888888888,0.13359375
0.021701388888888888,0.13385416666666666
0.021788194444444443,0.13385416666666666
0.021788194444444443,0.133984375
0.021875,0.133984375
0.021875,0.13411458333333334
0.021961805555555554,0.13411458333333334
0.021961805555555554,0.13424479166666667
0.022048611111111113,0.13424479166666667
0.022048611111111113,0.13463541666666667
0.022135416666666668,0.13463541666666667
0.022135416666666668,0.13489583333333333
0.022222222222222223,0.13489583333333333
0.022222222222222223,0.13515625
0.02230902777777778,0.13515625
0.02230902777777778,0.13528645833333333
0.022395833333333334,0.13528645833333333
0.022395833333333334,0.13567708333333334
0.022569444444444444,0.13567708333333334
0.022569444444444444,0.13606770833333334
0.02265625,0.13606770833333334
0.02265625,0.13671875
0.022743055555555555,0.13671875
0.022743055555555555,0.13697916666666668
0.02282986111111111,0.13697916666666668
0.02282986111111111,0.13828125
0.022916666666666665,0.13828125
0.022916666666666665,0.13893229166666668
0.02309027777777778,0.13893229166666668
0.02309027777777778,0.13984375
0.023177083333333334,0.13984375
0.023177083333333334,0.14036458333333332
0.02326388888888889,0.14036458333333332
0.02326388888888889,0.14049479166666667
0.023350694444444445,0.14049479166666667
0.023350694444444445,0.140625
0.0234375,0.140625
0.0234375,0.14075520833333333
0.02361111111111111,0.14075520833333333
0.02361111111111111,0.14140625
0.023697916666666666,0.14140625
0.023697916666666666,0.14244791666666667
0.023871527777777776,0.14244791666666667
0.023871527777777776,0.14283854166666668
0.02404513888888889,0.14283854166666668
0.02404513888888889,0.14322916666666666
0.024131944444444445,0.14322916666666666
0.024131944444444445,0.14375
0.02421875,0.14375
0.02421875,0.144140625
0.024305555555555556,0.144140625
0.024305555555555556,0.14518229166666666
0.024652777777777777,0.14518229166666666
0.024652777777777777,0.14557291666666666
0.024739583333333332,0.14557291666666666
0.024739583333333332,0.14700520833333333
0.024826388888888887,0.14700520833333333
0.024826388888888887,0.14752604166666666
0.024913194444444446,0.14752604166666666
0.024913194444444446,0.14765625
0.025,0.14765625
0.025,0.14778645833333334
0.025086805555555557,0.14778645833333334
0.025086805555555557,0.14895833333333333
0.025173611111111112,0.14895833333333333
0.025173611111111112,0.14934895833333334
0.025260416666666667,0.14934895833333334
0.025260416666666667,0.150390625
0.025347222222222222,0.150390625
0.025347222222222222,0.15182291666666667
0.025434027777777778,0.15182291666666667
0.025434027777777778,0.151953125
0.025520833333333333,0.151953125
0.025520833333333333,0.15208333333333332
0.025607638888888888,0.15208333333333332
0.025607638888888888,0.15221354166666667
0.025868055555555554,0.15221354166666667
0.025868055555555554,0.15260416666666668
0.026041666666666668,0.15260416666666668
0.026041666666666668,0.15286458333333333
0.026128472222222223,0.15286458333333333
0.026128472222222223,0.15364583333333334
0.02621527777777778,0.15364583333333334
0.02621527777777778,0.15377604166666667
0.026302083333333334,0.15377604166666667
0.026302083333333334,0.1546875
0.026475694444444444,0.1546875
0.026475694444444444,0.155078125
0.0265625,0.155078125
0.0265625,0.15546875
0.026649305555555555,0.15546875
0.026649305555555555,0.15638020833333333
0.026822916666666665,0.15638020833333333
0.026822916666666665,0.157421875
0.026909722222222224,0.157421875
0.026909722222222224,0.15768229166666667
0.02699652777777778,0.15768229166666667
0.02699652777777778,0.158203125
0.027083333333333334,0.158203125
0.027083333333333334,0.158984375
0.02717013888888889,0.158984375
0.02717013888888889,0.15924479166666666
0.02734375,0.15924479166666666
0.02734375,0.159375
0.027430555555555555,0.159375
0.027430555555555555,0.15950520833333334
0.02751736111111111,0.15950520833333334
0.02751736111111111,0.16002604166666667
0.02769097222222222,0.16002604166666667
0.02769097222222222,0.16041666666666668
0.027777777777777776,0.16041666666666668
0.027777777777777776,0.16067708333333333
0.027864583333333335,0.16067708333333333
0.027864583333333335,0.16276041666666666
0.02795138888888889,0.16276041666666666
0.02795138888888889,0.162890625
0.028038194444444445,0.162890625
0.028038194444444445,0.16302083333333334
0.028211805555555556,0.16302083333333334
0.028211805555555556,0.16328125
0.02829861111111111,0.16328125
0.02829861111111111,0.163671875
0.02847222222222222,0.163671875
0.02847222222222222,0.164453125
0.028645833333333332,0.164453125
0.028645833333333332,0.16471354166666666
0.028819444444444446,0.16471354166666666
0.028819444444444446,0.16484375
0.02890625,0.16484375
0.02890625,0.165625
0.028993055555555557,0.165625
0.028993055555555557,0.16575520833333332
0.029079861111111112,0.16575520833333332
0.029079861111111112,0.16588541666666667
0.029253472222222222,0.16588541666666667
0.029253472222222222,0.16627604166666668
0.029340277777777778,0.16627604166666668
0.029340277777777778,0.16653645833333333
0.029427083333333333,0.16653645833333333
0.029427083333333333,0.16744791666666667
0.029513888888888888,0.16744791666666667
0.029513888888888888,0.167578125
0.029600694444444443,0.167578125
0.029600694444444443,0.169140625
0.029774305555555554,0.169140625
0.029774305555555554,0.16953125
0.029861111111111113,0.16953125
0.029861111111111113,0.16966145833333332
0.029947916666666668,0.16966145833333332
0.029947916666666668,0.1703125
0.030034722222222223,0.1703125
0.030034722222222223,0.17083333333333334
0.030208333333333334,0.17083333333333334
0.030208333333333334,0.17096354166666666
0.03029513888888889,0.17096354166666666
0.03029513888888889,0.17265625
0.030381944444444444,0.17265625
0.030381944444444444,0.1734375
0.030555555555555555,0.1734375
0.030555555555555555,0.17434895833333333
0.03064236111111111,0.17434895833333333
0.03064236111111111,0.17447916666666666
0.030815972222222224,0.17447916666666666
0.030815972222222224,0.17473958333333334
0.03090277777777778,0.17473958333333334
0.03090277777777778,0.17526041666666667
0.030989583333333334,0.17526041666666667
0.030989583333333334,0.175390625
0.03107638888888889,0.175390625
0.03107638888888889,0.1765625
0.031163194444444445,0.1765625
0.031163194444444445,0.176953125
0.031336805555555555,0.176953125
0.031336805555555555,0.17747395833333332
0.03142361111111111,0.17747395833333332
0.03142361111111111,0.17838541666666666
0.031510416666666666,0.17838541666666666
0.031510416666666666,0.17877604166666666
0.03159722222222222,0.17877604166666666
0.03159722222222222,0.17942708333333332
0.031684027777777776,0.17942708333333332
0.031684027777777776,0.17981770833333333
0.03194444444444444,0.17981770833333333
0.03194444444444444,0.180078125
0.03203125,0.180078125
0.03203125,0.18151041666666667
0.03211805555555555,0.18151041666666667
0.03211805555555555,0.181640625
0.03211805555555555,0.18190104166666668
0.03211805555555555,0.18216145833333333
0.03229166666666667,0.18216145833333333
0.03229166666666667,0.18294270833333334
0.032378472222222225,0.18294270833333334
0.032378472222222225,0.18359375
0.03263888888888889,0.18359375
0.03263888888888889,0.18372395833333333
0.032725694444444446,0.18372395833333333
0.032725694444444446,0.18411458333333333
0.0328125,0.18411458333333333
0.0328125,0.184375
0.03289930555555556,0.184375
0.03289930555555556,0.18541666666666667
0.03298611111111111,0.18541666666666667
0.03298611111111111,0.1859375
0.03324652777777778,0.1859375
0.03324652777777778,0.18684895833333334
0.03333333333333333,0.18684895833333334
0.03333333333333333,0.18697916666666667
0.03342013888888889,0.18697916666666667
0.03342013888888889,0.18723958333333332
0.03350694444444444,0.18723958333333332
0.03350694444444444,0.1875
0.03359375,0.1875
0.03359375,0.189453125
0.033680555555555554,0.189453125
0.033680555555555554,0.19075520833333334
0.03376736111111111,0.19075520833333334
0.03376736111111111,0.19088541666666667
0.033854166666666664,0.19088541666666667
0.033854166666666664,0.191015625
0.03394097222222222,0.191015625
0.03394097222222222,0.19114583333333332
0.034027777777777775,0.19114583333333332
0.034027777777777775,0.19140625
0.03420138888888889,0.19140625
0.03420138888888889,0.19166666666666668
0.03428819444444445,0.19166666666666668
0.03428819444444445,0.19244791666666666
0.034375,0.19244791666666666
0.034375,0.19270833333333334
0.03446180555555556,0.19270833333333334
0.03446180555555556,0.19283854166666667
0.03454861111111111,0.19283854166666667
0.03454861111111111,0.19296875
0.03463541666666667,0.19296875
0.03463541666666667,0.193359375
0.034722222222222224,0.193359375
0.034722222222222224,0.19348958333333333
0.03480902777777778,0.19348958333333333
0.03480902777777778,0.19375
0.034895833333333334,0.19375
0.034895833333333334,0.19388020833333333
0.03515625,0.19388020833333333
0.03515625,0.19401041666666666
0.035243055555555555,0.19401041666666666
0.035243055555555555,0.194140625
0.03532986111111111,0.194140625
0.03532986111111111,0.194921875
0.035416666666666666,0.194921875
0.035416666666666666,0.19505208333333332
0.035590277777777776,0.19505208333333332
0.035590277777777776,0.19622395833333334
0.03567708333333333,0.19622395833333334
0.03567708333333333,0.19713541666666667
0.03576388888888889,0.19713541666666667
0.03576388888888889,0.19765625
0.0359375,0.19765625
0.0359375,0.19791666666666666
0.03602430555555555,0.19791666666666666
0.03602430555555555,0.198046875
0.03611111111111111,0.198046875
0.03611111111111111,0.19817708333333334
0.03619791666666667,0.19817708333333334
0.03619791666666667,0.19856770833333334
0.036284722222222225,0.19856770833333334
0.036284722222222225,0.19869791666666667
0.036458333333333336,0.19869791666666667
0.036458333333333336,0.19908854166666667
0.03680555555555556,0.19908854166666667
0.03680555555555556,0.19921875
0.03689236111111111,0.19921875
0.03689236111111111,0.19947916666666668
0.03723958333333333,0.19947916666666668
0.03723958333333333,0.19973958333333333
0.03732638888888889,0.19973958333333333
0.03732638888888889,0.20013020833333334
0.03741319444444444,0.20013020833333334
0.03741319444444444,0.20052083333333334
0.037760416666666664,0.20052083333333334
0.037760416666666664,0.20065104166666667
0.03784722222222222,0.20065104166666667
0.03784722222222222,0.20143229166666668
0.03802083333333333,0.20143229166666668
0.03802083333333333,0.2015625
0.03819444444444445,0.2015625
0.03819444444444445,0.20169270833333333
0.03828125,0.20169270833333333
0.03828125,0.20221354166666666
0.03845486111111111,0.20221354166666666
0.03845486111111111,0.202734375
0.038628472222222224,0.202734375
0.038628472222222224,0.20364583333333333
0.03871527777777778,0.20364583333333333
0.03871527777777778,0.2046875
0.038802083333333334,0.2046875
0.038802083333333334,0.20481770833333332
0.038975694444444445,0.20481770833333332
0.038975694444444445,0.20546875
0.0390625,0.20546875
0.0390625,0.20598958333333334
0.039149305555555555,0.20598958333333334
0.039149305555555555,0.20611979166666666
0.03923611111111111,0.20611979166666666
0.03923611111111111,0.2078125
0.039322916666666666,0.2078125
0.039322916666666666,0.20794270833333334
0.03940972222222222,0.20794270833333334
0.03940972222222222,0.20807291666666666
0.039496527777777776,0.20807291666666666
0.039496527777777776,0.208203125
0.03967013888888889,0.208203125
0.03967013888888889,0.20885416666666667
0.03975694444444444,0.20885416666666667
0.03975694444444444,0.20989583333333334
0.03984375,0.20989583333333334
0.03984375,0.21028645833333334
0.04001736111111111,0.21028645833333334
0.04001736111111111,0.21041666666666667
0.040538194444444446,0.21041666666666667
0.040538194444444446,0.21106770833333333
0.04071180555555556,0.21106770833333333
0.04071180555555556,0.21223958333333334
0.04079861111111111,0.21223958333333334
0.04079861111111111,0.21263020833333332
0.04088541666666667,0.21263020833333332
0.04088541666666667,0.21302083333333333
0.04105902777777778,0.21302083333333333
0.04105902777777778,0.21328125
0.04114583333333333,0.21328125
0.04114583333333333,0.21341145833333333
0.04123263888888889,0.21341145833333333
0.04123263888888889,0.21354166666666666
0.04131944444444444,0.21354166666666666
0.04131944444444444,0.21380208333333334
0.04140625,0.21380208333333334
0.04140625,0.2140625
0.04157986111111111,0.2140625
0.04157986111111111,0.21419270833333334
0.041666666666666664,0.21419270833333334
0.041666666666666664,0.21432291666666667
0.04175347222222222,0.21432291666666667
0.04175347222222222,0.21458333333333332
0.041840277777777775,0.21458333333333332
0.041840277777777775,0.21471354166666667
0.04192708333333333,0.21471354166666667
0.04192708333333333,0.21484375
0.04201388888888889,0.21484375
0.04201388888888889,0.215625
0.0421875,0.215625
0.0421875,0.21588541666666666
0.0421875,0.21614583333333334
0.0421875,0.21692708333333333
0.04227430555555556,0.21692708333333333
0.04227430555555556,0.2171875
0.04236111111111111,0.2171875
0.04236111111111111,0.21770833333333334
0.04244791666666667,0.21770833333333334
0.04244791666666667,0.21796875
0.042534722222222224,0.21796875
0.042534722222222224,0.21822916666666667
0.04262152777777778,0.21822916666666667
0.04262152777777778,0.21861979166666667
0.042708333333333334,0.21861979166666667
0.042708333333333334,0.21875
0.04279513888888889,0.21875
0.04279513888888889,0.21940104166666666
0.042881944444444445,0.21940104166666666
0.042881944444444445,0.21953125
0.04296875,0.21953125
0.04296875,0.21966145833333334
0.043055555555555555,0.21966145833333334
0.043055555555555555,0.22018229166666667
0.04314236111111111,0.22018229166666667
0.04314236111111111,0.22044270833333332
0.043229166666666666,0.22044270833333332
0.043229166666666666,0.22122395833333333
0.043402777777777776,0.22122395833333333
0.043402777777777776,0.22174479166666666
0.04357638888888889,0.22174479166666666
0.04357638888888889,0.221875
0.04366319444444444,0.221875
0.04366319444444444,0.22213541666666667
0.04375,0.22213541666666667
0.04375,0.222265625
0.04392361111111111,0.222265625
0.04392361111111111,0.22239583333333332
0.044097222222222225,0.22239583333333332
0.044097222222222225,0.22265625
0.04435763888888889,0.22265625
0.04435763888888889,0.22291666666666668
0.04470486111111111,0.22291666666666668
0.04470486111111111,0.22356770833333334
0.04479166666666667,0.22356770833333334
0.04479166666666667,0.22408854166666667
0.04487847222222222,0.22408854166666667
0.04487847222222222,0.224609375
0.04513888888888889,0.224609375
0.04513888888888889,0.225
0.04522569444444444,0.225
0.04522569444444444,0.22513020833333333
0.0453125,0.22513020833333333
0.0453125,0.22565104166666666
0.045399305555555554,0.22565104166666666
0.045399305555555554,0.22578125
0.045572916666666664,0.22578125
0.045572916666666664,0.22591145833333334
0.04583333333333333,0.22591145833333334
0.04583333333333333,0.226171875
0.04592013888888889,0.226171875
0.04592013888888889,0.22643229166666667
0.04600694444444445,0.22643229166666667
0.04600694444444445,0.22682291666666668
0.04609375,0.22682291666666668
0.04609375,0.22734375
0.04618055555555556,0.22734375
0.04618055555555556,0.22760416666666666
0.046440972222222224,0.22760416666666666
0.046440972222222224,0.227734375
0.04652777777777778,0.227734375
0.04652777777777778,0.2296875
0.046614583333333334,0.2296875
0.046614583333333334,0.23020833333333332
0.046961805555555555,0.23020833333333332
0.046961805555555555,0.23046875
0.04704861111111111,0.23046875
0.04704861111111111,0.23111979166666666
0.04722222222222222,0.23111979166666666
0.04722222222222222,0.23190104166666667
0.047309027777777776,0.23190104166666667
0.047309027777777776,0.23216145833333332
0.04748263888888889,0.23216145833333332
0.04748263888888889,0.23229166666666667
0.04756944444444444,0.23229166666666667
0.04756944444444444,0.232421875
0.04774305555555555,0.232421875
0.04774305555555555,0.233203125
