gene,baseMean,log2FoldChange,pvalue,padj,-log10padj
GENE00004,1.6243097209194133,-0.23041188124462075,0.7204480015674615,0.9429188644353335,0.025525675495957818
GENE00005,9.027045881643275,-0.37780463117220686,0.41481689161610213,0.8408007308185022,0.07530691949372378
GENE00006,107.74506341675766,0.3318444129970876,0.2907112446567683,0.7731007260507377,0.11176391886540375
GENE00007,53.50130834375536,0.9194125679028653,0.012853760464318754,0.2129898932868478,0.6716410040443137
GENE00008,84.86412447092187,-0.18899591608502295,0.9382945479120705,0.9890113756293352,0.004798713109962967
GENE00009,25.793671758595046,-0.9242012025797322,0.199393349123827,0.7015307736139565,0.1539532732919401
GENE00010,400.9782040100826,-0.01091600857876378,0.8806601696992432,0.9786899974657292,0.009354850291176844
GENE00011,327.6619927819296,-0.1100943382789949,0.8701304611629891,0.975928775188008,0.010581876668910632
GENE00012,96.5836316155242,0.23490012203978963,0.3550692286010826,0.8127807772854628,0.09002657624319127
GENE00013,639.4751415224721,0.1646039838006393,0.6179355187401693,0.917131862730774,0.037568218158461855
GENE00014,182.06549345669674,-0.13032122016297548,0.725700469734745,0.9437675212009613,0.025134972538640006
GENE00015,19.172285759842204,0.39995010515439006,0.24423284783442628,0.7394394775988707,0.1310973667928424
GENE00016,159.7006721359686,0.092614858735114,0.8506500961394967,0.9726977519711836,0.012022087833408987
GENE00017,17.65199126250213,0.18553110083152732,0.6830010769302428,0.9345352259455181,0.029404323878055933
GENE00018,391.931675213845,0.376928323499204,0.09653186156943587,0.5619642832665748,0.2502912859846081
GENE00019,51.29274056759175,-1.5809989606327561,2.661721049381281e-06,0.0008082397447702874,3.0924597971623453
GENE00020,66.87449577222311,0.2530578015140744,0.25590850059480974,0.7504103106066016,0.12470120739979508
GENE00021,21.867100938408175,-0.14726109065188245,0.8753069130236696,0.9771587204204997,0.010034887863414565
GENE00022,741.3086691749672,-0.02162248757395883,0.950258752546977,0.9931095019418748,0.003002862816592727
GENE00023,51.57781863420486,-0.19725576754679613,0.6131793900793249,0.9153092436721156,0.03843215169286196
GENE00024,36.651361421983125,-0.20428640368790488,0.6069642518752187,0.9136009985433781,0.03924343442480112
GENE00025,55.289149759167756,-0.5189515804835918,0.055690276762242315,0.4621392236170683,0.33522716959526383
GENE00026,245.21977812090552,-0.49859674987848973,0.30796277711485737,0.7859775543845378,0.1045898561821272
GENE00027,207.14648379229715,0.3337819969639802,0.42972283491370367,0.8472036651226974,0.07201217407724761
GENE00028,162.23755176802933,-0.45249008854077727,0.14923261560312842,0.6362459659441017,0.19637495824853718
GENE00029,171.08075063734663,-0.5019489053526062,0.05655455345177816,0.4640034073390645,0.33347883025735975
GENE00030,3737.0598213882313,0.14540502991903786,0.34526781851742394,0.8061907617358266,0.09356218280184704
GENE00031,72.13149246605826,0.5268110623029961,0.03443329393316742,0.3684097941635997,0.4336688326156191
GENE00032,32.68226025379578,-0.5381549052623262,0.2981615625586621,0.779293427291341,0.10829898666745068
GENE00033,11.163364352154833,-3.093904868704694,4.664830474591075e-06,0.001119484074700655,2.9509820801276683
GENE00034,268.1626327392108,-0.2435575278143921,0.3061184027585971,0.7836778586794849,0.10586242321952115
GENE00035,645.2397654574795,-0.23907770571332823,0.31624939258703066,0.7914766137485436,0.10156191298104277
GENE00036,69.75513286328648,-0.4249059367778996,0.17609560015136874,0.6732348435079581,0.1718334150496901
GENE00037,17.291493631165686,0.6456838368870293,0.18831746290105464,0.6877930408999132,0.1625422226897199
GENE00038,23.48400110718823,-0.2947919745024109,0.3901538174781327,0.830842800952789,0.08048113883551668
GENE00039,277.8148326663833,-0.37245022150520923,0.2731658028537822,0.7618432953442222,0.11813435013819273
GENE00040,252.77846632262057,-0.23079058468762886,0.41399539649747097,0.8405078197685192,0.0754582416932554
GENE00041,210.94142961007424,0.31508096280868764,0.32687328809767735,0.7969109706054959,0.09859019445642093
GENE00042,20.005983914947272,-0.21568155968934108,0.8784604245368861,0.9781196330677489,0.009608023736224039
GENE00043,131.89807880054147,0.054142568200485235,0.6471158218956738,0.925737885009749,0.033511962786856
GENE00044,93.01046870843675,0.06177359838068634,0.5844745019847533,0.9066835023048634,0.042544286468310884
GENE00045,109.4453140934111,-0.23084342017332352,0.48038333746851136,0.8670166519117606,0.061972561388907284
GENE00046,488.3570124936572,0.40748452157374887,0.03960409984039696,0.3932824377500158,0.40529544682329066
GENE00047,126.41595774311963,0.22848904708606846,0.3327819545128653,0.7996055648989928,0.09712419204702351
GENE00048,304.5156608137812,-0.1858323296077078,0.5812106074888326,0.9057377697880763,0.04299752154891725
GENE00049,114.38090484307797,0.11225782177337201,0.789755761771383,0.9568211156276305,0.019169249012674708
GENE00050,156.917403004443,0.11506228442931453,0.3839798719073353,0.8277653599115099,0.08209275178650068
GENE00051,222.43461283294215,0.2602930617920166,0.2510909898211232,0.7451102587851002,0.1277794571324251
GENE00052,9.171425391411212,1.3107397056675083,0.004335047882090194,0.10505077758570033,0.9786007285990184
GENE00053,48.99624274496401,0.48465738043134915,0.1484861840713561,0.6357797040843403,0.1966933401281746
GENE00054,36.91893930488547,0.02861520562031225,0.875772403633078,0.9771741727526484,0.010028020187382185
GENE00055,25.602740933135244,0.3084801293692172,0.7361949169997535,0.9460968719460976,0.024064393410341115
GENE00056,50.022651962172816,-0.42437210859038965,0.17721086467973346,0.6737281802848738,0.17151528686691123
GENE00057,997.7867503178151,-0.12377486782025404,0.5614990796757132,0.8999576782033203,0.045777913399487606
GENE00058,15.858192392288732,0.1506959373502431,0.788999260797571,0.9568211156276305,0.019169249012674708
GENE00059,550.9312099816086,-0.08056349943970569,0.8046684139495908,0.95852162154823,0.01839808621504916
GENE00060,4.142250443514701,0.04460144500878711,0.7692927562576096,0.9546787559630272,0.020142741487346842
GENE00061,43.193677760389434,-0.502852718309111,0.1796651707831257,0.6778976331942126,0.16883588237981492
GENE00062,145.1122137795199,-0.3905980436228394,0.3722937566267718,0.8217436513849122,0.08526364249933584
GENE00063,260.6007889257579,-0.2662306699024636,0.26527224586907194,0.7558379445204751,0.12157130945232962
GENE00064,273.8504331614132,-0.26382079580326967,0.12118146641736366,0.5968417870982966,0.22414077790990308
GENE00065,408.7255320003661,-0.009235292732407295,0.7491345800829163,0.9489892643564106,0.02273870059393264
GENE00066,42.460887966842705,-0.4491388850786858,0.1082327836295922,0.5775918984733669,0.23837890697752254
GENE00067,46.60548986357158,-0.26533877037584275,0.9585284716211249,0.994071591918221,0.002582337076126482
GENE00068,422.03653788212296,0.38624084304620404,0.07226890509888108,0.5084108931282513,0.29378515289613943
GENE00069,61.01962442860532,0.07958847688326347,0.5448071020712049,0.8943358738565709,0.048499348353735997
GENE00070,8.531577627601902,0.5449756317346236,0.5663580579556797,0.9006743637767799,0.045432198562705056
GENE00071,9.75976427449277,-0.46984568467986554,0.2705679640890422,0.7587821098767078,0.11988291720538216
GENE00072,17.235339273109993,-0.03578915181622374,0.6765338495069864,0.9332693898229769,0.029992978304260447
GENE00073,191.25603331302509,-0.43938353785916795,0.21433908004187874,0.7208980752564418,0.14212613400844235
GENE00074,128.72231811168578,-0.03580355956556253,0.5473453311789924,0.8956174618022955,0.047877447595851934
GENE00075,257.0085847274612,0.06971567988583965,0.6166939874050551,0.9163770858611309,0.037925778941922644
GENE00076,41.71522509040456,-0.37182765367894194,0.4972283913173554,0.8759828265927906,0.05750440797472199
GENE00077,111.36526095503808,-0.02120300763808411,0.9687573226349667,0.9945013113022891,0.00239463989905007
GENE00078,311.50313354612723,0.11849262056744042,0.699037794618329,0.938881338885912,0.027389292849435396
GENE00079,48.87094896503805,0.4880892365122362,0.13729418686893266,0.6192180074031067,0.20815642247683078
GENE00080,187.86426210877121,0.2500885647727479,0.7038756834509023,0.938881338885912,0.027389292849435396
GENE00081,27.396441511112997,0.23387423214295958,0.22050143821069676,0.7238021324003139,0.14038014174685048
GENE00082,47.00722441651672,-0.38530784849844,0.07508083031149529,0.5161365439599391,0.28723539053616226
GENE00083,34.46871768840076,-0.23814093770521175,0.23087616812157166,0.7333283367273526,0.1347015329962722
GENE00084,16.57672667244853,0.6634039231711633,0.2411872664968972,0.7364303997962924,0.13286829215162063
GENE00085,216.43531892080443,-0.2922152747883974,0.3534992385165868,0.8118097190752115,0.0905457535663231
GENE00086,35.99465250201892,0.2805334311311153,0.9898997977870148,0.9973401334827324,0.0011567043735368036
GENE00087,90.83617464007769,0.02451773912833404,0.9205286383803826,0.9864985314363088,0.005903556929359316
GENE00088,197.24991179975132,0.13033005483529966,0.4879869979733996,0.8712917405165702,0.05983640287752697
GENE00089,249.45002829711473,-0.18582329106777332,0.43574628230864276,0.8497123340673244,0.07072807766490431
GENE00090,276.6860885610796,0.21405171776315743,0.4494933569108921,0.8553539168920627,0.06785415152906107
GENE00091,57.78527453598029,-0.15739870124917588,0.8403300159431503,0.9689928063669566,0.013679447063509327
GENE00092,45.86374237174523,-0.5410135029883278,0.01707371373122764,0.252273869520294,0.5981277312931828
GENE00093,67.42569769248566,0.5300730569304343,0.13264228416481802,0.6128032581527104,0.21267893431216642
GENE00094,3.4111404833758523,0.11383595996302745,0.9200230937700049,0.986488340605657,0.005908043346963851
GENE00095,7.469084220100443,0.5858424883844602,0.6620998396903082,0.9292089881670007,0.03188659795439838
GENE00096,8.620599646163559,-0.5288048518682775,0.23825161846921747,0.7355157670915338,0.13340801296030774
GENE00097,11.302601316289994,0.29146379735307465,0.8757524904687177,0.9771741727526484,0.010028020187382185
GENE00098,189.4263777228088,0.06543092704379233,0.5510396023141043,0.8962018657131179,0.04759415630774626
GENE00099,17.68126185323332,0.8091597260450879,0.12523099968987975,0.6026958892220015,0.2199017706928475
GENE00100,47.23987862089966,0.0254135881880521,0.825759233636029,0.9649314095084014,0.015503556636226502
GENE00101,823.7381483694735,-0.062339725056823364,0.829540071996338,0.9659357279099633,0.01505177000549042
GENE00102,34.817735507577474,-0.06273703076716367,0.9630394862955161,0.9941167289738693,0.0025626178433005276
GENE00103,277.57005696887893,-0.01272486253096996,0.9495236657027697,0.9930387728960083,0.003033794277986848
GENE00104,12.672208677831517,0.42191576955254706,0.07042772260646499,0.5040375587597847,0.2975371005497683
GENE00105,63.47771592402372,0.039122141511542,0.7717401757772949,0.9550124608788689,0.019990961761147095
GENE00106,15.363333635406054,0.3937202369772413,0.5880049559064027,0.9073766582588016,0.04221239690137311
GENE00107,48.396248719673565,-0.3020424033307672,0.24490802187388228,0.7400534797074474,0.1307368949952256
GENE00108,428.5848633394429,-0.3874693391203158,0.18720243619548266,0.6861555037599538,0.16357744876612734
GENE00109,2.5201197164642744,-0.8901192824108164,0.5621768089913596,0.8999576782033203,0.045777913399487606
GENE00110,143.451404223708,-0.8587046686152896,0.021346394939173344,0.28368034860122304,0.547170748059096
GENE00111,116.1296997617138,0.304599538311312,0.37704133958231223,0.8258498589202449,0.08309890106862795
GENE00112,24.871351291078696,0.4030597122729479,0.4180156534107866,0.8425619600298582,0.07439815228495249
GENE00113,7.5608498535040916,-0.5657392640703218,0.9930951289240326,0.9978454946230105,0.0009366992209405062
GENE00114,114.30210802802311,-0.0008829760952954779,0.8491121750030821,0.9721757043683936,0.01225523657415469
GENE00115,37.475822136949105,0.33241404725202295,0.4459856615553691,0.8542332429273481,0.06842353178651851
GENE00116,142.4751142564289,-0.4812867175170946,0.18737544782617951,0.6861824484877491,0.1635603947356967
GENE00117,98.2036240052513,0.0247345939674792,0.9806179711201902,0.9955076753712792,0.0019553872101096613
GENE00118,1415.9901070362782,0.1834293688979355,0.3422708103860451,0.805016506080729,0.09419521475475705
GENE00119,48.72406382880005,0.11316064998026307,0.7863436808033172,0.9568211156276305,0.019169249012674708
GENE00120,12.686125282806785,0.2791624830282006,0.5851985871566784,0.9068064709936995,0.04248538939815713
GENE00121,96.1361816773128,-1.1165646479615483,0.0040316918221677735,0.10014614794997378,0.9993657508760855
GENE00122,113.0504203401758,-0.3898364983563849,0.24087774331545772,0.7361376977587009,0.1330409413916158
GENE00123,1065.68334583644,-0.8518218215891451,0.05172166143758842,0.44543252579452,0.35121807365732394
GENE00124,458.30790972053353,0.020440015127108403,0.916888084709006,0.9857234015495268,0.006244932962442116
GENE00125,133.04139285776336,-0.6975757550597823,0.06917648679004038,0.5001613947070667,0.3008898326229624
GENE00126,1183.4514531171776,-0.30763781947532,0.2316818601772373,0.7333283367273526,0.1347015329962722
GENE00127,11.618618917842403,0.20281179855731063,0.572194372034974,0.9021282232221268,0.04473172999669713
GENE00128,24.3977909526983,-0.2921371931996547,0.35122214261449103,0.8092031991268214,0.09194240894574719
GENE00129,20.720719319452613,0.1359282378247025,0.3793028118360683,0.8269126799104892,0.08254034853117165
GENE00130,47.12576986412591,0.2681731128647272,0.37579138849001914,0.8245924485555691,0.08376064669408721
GENE00131,5.609239015818003,-0.7562186899448969,0.3447538152543621,0.8056138286773761,0.09387308755531862
GENE00132,234.27733158777824,0.3539720058080779,0.08034252816337208,0.5270795751952438,0.2781238127584156
GENE00133,55.96044789973949,0.645211955974787,0.00812475129604029,0.1604556691396404,0.7946449340214654
GENE00134,6.912819249683041,0.08705819291408226,0.6622524712763492,0.9292089881670007,0.03188659795439838
GENE00135,13.90412737289531,-0.655345743301014,0.0490199764925371,0.4351839082532575,0.3613271718715043
GENE00136,118.33185908502011,-0.03425819344087599,0.8876049560598804,0.9795555933983825,0.008970911153668649
GENE00137,397.5928455283758,-0.042659142708322106,0.6474783326345216,0.925737885009749,0.033511962786856
GENE00138,3712.869371376208,-0.0868145913759455,0.6535405932333276,0.9278825262484887,0.03250700377194707
GENE00139,15517.186195186361,0.0467941171656872,0.7879208549026728,0.9568211156276305,0.019169249012674708
GENE00140,194.1691724467774,0.07373384186699222,0.75349684235876,0.950091677017144,0.022234486393595262
GENE00141,9.674756309552016,-0.4538155208660726,0.30208698338580064,0.7810095130829172,0.10734367616846792
GENE00142,2.112648093194336,-0.1916204403178309,0.9366888266424696,0.9886548038508641,0.004955319072159404
GENE00143,175.68610172265903,0.1482727096810038,0.5790096256832427,0.9052310833814193,0.04324054187013738
GENE00144,23.151651905320158,0.4013804083373972,0.40636578210926566,0.8365098379634398,0.07752894705291878
GENE00145,42.84377007146911,0.4600162097894287,0.2680944056175438,0.7581636575369853,0.12023703725253569
GENE00146,32.667602577486946,0.26061737959406145,0.2726256073866887,0.7610180370511319,0.11860504980111546
GENE00147,79.0273833702142,1.0612797154112545,0.005412819675052195,0.12314578584877922,0.9095804454889943
GENE00148,382.2850414537066,-2.71176706105404,2.897312362877305e-07,0.0001724364425890057,3.7633709453397284
GENE00149,234.89316955601416,1.2245927050720622,0.0030656135084135274,0.08293320616669977,1.0812715446310612
GENE00150,54.18490745440293,0.39095159216564335,0.5017592928941745,0.877790020340001,0.05660936098922983
GENE00151,15.841502668409259,0.35193158538449576,0.5097252248926867,0.8795316735681648,0.05574851617446784
GENE00152,2.7614123606353562,0.13316568470643322,0.46264906941804007,0.8606469476241276,0.06517496717981427
GENE00153,26.746844377725125,-0.22446127759224427,0.40858179050176324,0.8382912935570512,0.07660504437422523
GENE00154,71.24287790549316,-0.6958062704516123,0.01064499650071971,0.19128853011377847,0.7183110700021534
GENE00155,1870.0768036630034,-0.42462900271082105,0.1455593291054244,0.6338241901549926,0.1980311898059409
GENE00156,128.61264527791968,-0.20503027039367558,0.40855221053215707,0.8382912935570512,0.07660504437422523
GENE00157,553.3354664558719,0.05733083780788366,0.711217503303511,0.9402868870624891,0.026739620379945036
GENE00158,43.91358484631965,-0.3163487175928956,0.16459138261002138,0.6607439920404624,0.17996677709604333
GENE00159,7.0808853102698315,-1.0787073459221577,0.03949813473730525,0.3928427451579979,0.40578126279894305
GENE00160,14.537124090057087,0.3519822079003513,0.3450507287491432,0.8059670004801417,0.09368273958792503
GENE00161,25.977599921644085,-0.7979528285256061,0.07782551586922368,0.5220765782769068,0.2822657899405241
GENE00162,3900.8726929993945,-0.41964478270525146,0.52995467175624,0.8880724812547691,0.051551587234479966
GENE00163,22.292095889900587,-0.2543435869227714,0.43925152721161387,0.8507710847932314,0.07018727891051711
GENE00164,379.8908874552245,-0.5206336374622474,0.0997928848795176,0.5643930257211806,0.2484183615185414
GENE00165,15.178650586876383,0.5200396553911704,0.18731593615334605,0.6861555037599538,0.16357744876612734
GENE00166,388.3924982253262,-0.1493073851091882,0.5427225783153078,0.8928758561204626,0.04920892045052938
GENE00167,180.4096799352409,0.09297020965504414,0.8057997440630005,0.95852162154823,0.01839808621504916
GENE00168,68.44710367508732,-0.6519740746875485,0.06058794219248908,0.47594356467159554,0.3224445409870096
GENE00169,94.64194052110015,0.4005200896977041,0.25998526863934956,0.7528768643792147,0.12327604835916475
GENE00170,24.302941780103417,0.4985322375054011,0.018391092193398993,0.26061053404341294,0.5840080338096758
GENE00171,196.81451933338906,0.17752313068618758,0.6219379420482236,0.9187981056235237,0.03677990890376212
GENE00172,42.22005949731749,-0.04663941229397153,0.8842461446501524,0.9794590639359092,0.0090137104382684
GENE00173,9.254609242418185,1.043915884619757,0.08207526747231109,0.5307353005707575,0.27512202536622443
GENE00174,8.122440194125232,0.09847257390105396,0.83243932388009,0.9665884735454862,0.014758388077169764
GENE00175,145.64107567131705,0.3723028666093088,0.29606999323544314,0.7776214350132672,0.10923177665729851
GENE00176,1189.573449177952,-0.2596842360429824,0.07187625136300475,0.5068467981185535,0.2951232927105809
GENE00177,127.00245438758091,-0.3734999689193885,0.2917672075286083,0.773486953586117,0.11154700715316167
GENE00178,76.87591491757323,-0.1565619299291981,0.6567046768031816,0.9280912946582004,0.0324093009189277
GENE00179,136.29544815014916,-0.5793742422535387,0.057406429416599805,0.4659848681339817,0.3316281858692536
GENE00180,865.5696609853453,-0.5291382711083574,0.09014950491335075,0.5483095823473954,0.26097416424923253
GENE00181,105.53883194363179,0.16604133910465818,0.49584138890316776,0.8754163120274945,0.057785365242293225
GENE00182,31.630502455425635,-0.4127010807376127,0.3074472672477059,0.7854735947586549,0.10486841004267265
GENE00183,597.0972126465911,-0.2933273593918495,0.2643597765300117,0.7550711558622214,0.1220121197056681
GENE00184,180.24796532799172,0.38943403123464343,0.0839929714415353,0.5366345794811689,0.2703213458385184
GENE00185,1287.9222072734906,-0.008575140441886646,0.8755892577155503,0.9771741727526484,0.010028020187382185
GENE00186,120.6747709705343,-0.3403612722435699,0.25383767047976313,0.7484314448575118,0.12584797419017743
GENE00187,7.234473305550031,-0.10045850982956656,0.9989593997219257,0.9998019159607361,8.603532659927438e-05
GENE00188,7.635604139671019,0.049555040204387765,0.6363544743349627,0.9244287601780878,0.0341265515179564
GENE00189,1980.7628346259587,0.4072766094830904,0.06678960699849765,0.4934272902336874,0.3067768344365908
GENE00190,1765.589792598345,-0.19388795534900607,0.46230622023721823,0.8606469476241276,0.06517496717981427
GENE00191,53.26627995833877,0.3121700671712672,0.9032652086130112,0.9828462775603467,0.0075144028473033185
GENE00192,42.18724385528383,-0.5366968676003131,0.09162724267267475,0.5520793552726156,0.25799849277802656
GENE00193,1112.3184314714708,-0.9218582483899722,0.0012173064814370955,0.04417634911537206,1.3548101785633657
GENE00194,11.46203784014056,-0.30340174872404196,0.2805273144464836,0.7661285772323959,0.11569833781322167
GENE00195,19.192713449392308,-0.2487003190049562,0.6784172077023649,0.9334353276681604,0.029915766423863226
GENE00196,268.0429226814966,0.7288154079082176,0.006090710645757124,0.133270123085618,0.8752672011740952
GENE00197,39.35623898971966,-0.16194711987244198,0.8568104634014988,0.9735808609641001,0.011627972225998609
GENE00198,102.2581841061546,-0.017542106602608028,0.9270517635296197,0.9873688279135321,0.005520587951854513
GENE00199,65.08467849906141,-0.49119361946431545,0.12509766274008688,0.6025665664971682,0.219994968893337
GENE00200,154.76102201783482,0.4525211104622831,0.18243016699265496,0.6800910367479043,0.16743294889529467
GENE00201,1079.5010926080913,0.3964006107537271,0.10774879113864749,0.5775918984733669,0.23837890697752254
GENE00202,111.60990108958956,-0.1671175280245548,0.43705431044884446,0.8497427433096775,0.07071253554633934
GENE00203,283.6538054780731,-0.03654711298803448,0.6989920726565564,0.938881338885912,0.027389292849435396
GENE00204,2.5209200690087887,-0.5591922335588619,0.2562258349648222,0.7506170896715082,0.12458155201254033
GENE00205,84.0428593214452,0.4512140145337304,0.13122558762731396,0.611383963179405,0.21368595716052566
GENE00206,17.528436738726622,0.846144018427354,0.03764791888299467,0.3855219442946165,0.4139508964332075
GENE00207,15.016124716639135,0.8772931394572655,0.027121502522544576,0.32485376551254547,0.4883120947848922
GENE00208,17.15217019976545,0.1629175153978719,0.5107703270382346,0.8799585027408576,0.0555378079130089
GENE00209,42.2497197112421,0.22291102543875876,0.5015498702369001,0.877790020340001,0.05660936098922983
GENE00210,468.7202048207812,-0.15272877702716467,0.5915272834003026,0.908477957237108,0.04168560568828186
GENE00211,9.025789829042829,-0.03281005138884165,0.7156343732151708,0.941783285631184,0.02604902149847722
GENE00212,103.66390852126966,-0.16805373369125604,0.5287058718771342,0.8879492517700412,0.051611854385850725
GENE00213,42.998467882431996,0.01773250440930967,0.8373911566575695,0.9686310159786943,0.013841628772096843
GENE00214,53.83941545175963,-0.354997200790342,0.046171966084405325,0.42316474266146525,0.3734905241142736
GENE00215,541.950842814947,-0.12475638543727935,0.5695540458634696,0.9010239677963428,0.04526365636472194
GENE00216,243.8092785602879,0.4461927560721458,0.09751724759134314,0.5623872584928662,0.24996452729997393
GENE00217,1016.1648516411742,0.14550287339066292,0.6117068794333511,0.9146976422900118,0.03872244034401278
GENE00218,69.56299149549508,0.051774937378798465,0.7029975735355878,0.938881338885912,0.027389292849435396
GENE00219,20.646294561589986,-0.05494659226264955,0.9896605070423419,0.9972458018417188,0.0011977832866746883
GENE00220,70.74970617984096,-0.3478724177656381,0.24150383450894267,0.7364735782217711,0.13284282932144587
GENE00221,146.7816774860521,-0.2592830232376359,0.752192507570893,0.9498603654365855,0.022340233634881933
GENE00222,111.82808719194172,0.19654236312736922,0.8233428012521611,0.9642475711200268,0.015811446421472617
GENE00223,9.52064646705698,-0.4559406442430146,0.35959051627081307,0.8144842885665136,0.08911728883205529
GENE00224,100.85593757430783,0.21969925027220763,0.8101884210595108,0.960005854658315,0.01772611837913328
GENE00225,128.3762532257522,-0.17297331896859547,0.7097384759008815,0.9399822808436463,0.026880333000682655
GENE00226,9422.883003874997,0.5035385834401767,0.24722641356020691,0.7410159913863466,0.13017241969150814
GENE00227,2318.2726399154326,0.09513276181301,0.4949814284996604,0.8748142149034964,0.058084168702538845
GENE00228,20.295906383653147,0.4437388962390566,0.3661542130065155,0.8182848475013359,0.08709549074921735
GENE00229,48.09129355613386,0.3019575616867276,0.47851969079594303,0.8661340925123316,0.062414866493050156
GENE00230,4.148111030422806,0.1443276069542257,0.512700072186413,0.8807696246052388,0.05513767143617289
GENE00231,26.101003628920807,-0.2105171708153927,0.48626529002494456,0.8700119020072877,0.06047480607019533
GENE00232,143.51306269796797,-0.12616270687933812,0.5221056168320884,0.8851879526942392,0.05296450540227801
GENE00233,862.674074735133,0.21610945627979375,0.39267546246614193,0.8314779827444868,0.08014924626307147
GENE00234,15.79475243039001,-2.292865821766528,0.0010162720625818552,0.03877208210039852,1.411480876309427
GENE00235,22.939133786625156,-0.681929367417898,0.06866564946675426,0.4986218635509207,0.3022286824881948
GENE00236,2.2752924918897866,0.3346791160616794,0.79576934830433,0.957112463837655,0.019037028205995794
GENE00237,68.819751675208,0.12258583313298527,0.6909746223339934,0.937481537943486,0.02803727618500944
GENE00238,10.654891305294475,-0.9450074249539043,0.031169001304173098,0.34790965521739803,0.45853351850894486
GENE00239,30.579391590495185,-0.35690855374131564,0.5457555875006914,0.8948801790923829,0.04823511110045747
GENE00240,16.249648399652834,0.13230788555428957,0.9897391461655126,0.9972458018417188,0.0011977832866746883
GENE00241,70.34008042432667,-0.2719420777106152,0.531561638252755,0.8888214402152664,0.05118547785783305
GENE00242,3.416219807897197,0.3532850822697459,0.8186462521057695,0.9628962517851181,0.016420503845884955
GENE00243,4.4700013475988944,0.3229974865263183,0.9455309922979609,0.9912622441267325,0.0038114352114554215
GENE00244,4070.9274389407847,0.68370440316787,0.039812068607342085,0.39438333475941606,0.4040814450871681
GENE00245,9.656499162137631,1.1310704542986136,0.07328310597773866,0.5109449590491238,0.29162588121306077
GENE00246,14.941214864508787,0.29693425669480394,0.49395471435973637,0.8746564341222145,0.0581625047670908
GENE00247,2012.119348990021,0.1110968549008445,0.9644134220159954,0.9941167289738693,0.0025626178433005276
GENE00248,15788.731090519625,0.17499443732277514,0.45751522920250676,0.8579996338926265,0.06651289746416873
GENE00249,9.255299796722168,-0.009923235296922558,0.5951916311530755,0.9102351903291251,0.04084637837661936
GENE00250,55.62436552523134,0.1938397080898247,0.5678309585365128,0.9006743637767799,0.045432198562705056
GENE00251,183.84734603726463,0.6829791157367041,0.09291398186265207,0.5546615118863324,0.2559719688882577
GENE00252,2055.4999604817986,0.3411633408399608,0.08132673688455219,0.5288726040669808,0.27664892912526007
GENE00253,14.059560493404373,-0.4794001689221255,0.37005107793631,0.8211854938085286,0.08555873101911907
GENE00254,60.83822421799893,0.7540792417316914,0.0033810751989019963,0.08888165703968694,1.0511878573470712
GENE00255,381.2074319176811,0.3869012777050117,0.2886410302660219,0.7715019051330793,0.11266299716044142
GENE00256,198.81508092999036,0.07752628109129513,0.5639290096929144,0.9006590911033421,0.045439562926898866
GENE00257,47.424135390767304,0.125954587828255,0.9411608752490814,0.9896411128025868,0.0045222710462597595
GENE00258,73.32345292359841,0.07550744629705804,0.6760263070062162,0.9332693898229769,0.029992978304260447
GENE00259,6.340779288607287,-0.2833983851452804,0.7239947805003348,0.9437269817111232,0.025153628038522405
GENE00260,59.35643813070258,-0.34642128382447634,0.2780134546412254,0.7644727761239684,0.11663797577115552
